Tanggal,Nama Produk,Jenis Transaksi,Dibuat,Terjual,Harga,Modal Satuan,Pemasukan,Pengeluaran
30/09/2023,kue soes,harian,47,43,971.0,1300,126151.0,71725.0
30/09/2023,risoles,pesanan,39,35,1657.0,1100,48820.0,42190.0
30/09/2023,tahu isi,harian,22,16,1419.0,1100,21393.0,29472.0
30/09/2023,kue lumpur,harian,14,10,2118.0,1200,18692.0,18372.0
30/09/2023,wingko,harian,18,11,1788.0,1200,18712.0,21296.0
30/09/2023,lemper,harian,21,19,1783.0,1200,30389.0,27193.0
2/10/2023,bolu kukus,harian,12,10,2893.0,1200,13525.0,20167.0
2/10/2023,kue lapis,harian,20,18,2230.0,1100,38932.0,26444.0
2/10/2023,kue soes,harian,48,45,2637.0,1300,125976.0,73800.0
2/10/2023,risoles,harian,48,44,1683.0,1100,83979.0,47542.0
2/10/2023,tahu isi,harian,35,28,968.0,1100,40366.0,44516.0
2/10/2023,kue lumpur,harian,30,28,1083.0,1200,26762.0,31995.0
2/10/2023,wingko,harian,33,31,3023.0,1200,98920.0,39222.0
2/10/2023,lemper,harian,30,28,1389.0,1200,45014.0,33429.0
3/10/2023,bolu kukus,harian,18,16,1671.0,1200,28469.0,15658.0
3/10/2023,kue lapis,harian,40,37,2934.0,1100,95807.0,59246.0
3/10/2023,kue soes,harian,47,43,3268.0,1300,142803.0,87298.0
3/10/2023,risoles,pesanan,48,45,2232.0,1100,98406.0,51453.0
3/10/2023,tahu isi,harian,44,37,1983.0,1100,64753.0,29182.0
3/10/2023,kue lumpur,pesanan,33,30,1448.0,1200,42113.0,39633.0
3/10/2023,wingko,harian,33,26,2353.0,1200,41732.0,17788.0
3/10/2023,lemper,harian,17,14,1610.0,1200,31228.0,29199.0
4/10/2023,bolu kukus,harian,28,28,2060.0,1200,50905.0,33089.0
4/10/2023,kue lapis,harian,23,18,1740.0,1100,31837.0,23551.0
4/10/2023,kue soes,harian,22,19,1992.0,1300,33403.0,19078.0
4/10/2023,risoles,harian,45,42,2634.0,1100,37002.0,29495.0
4/10/2023,tahu isi,harian,17,11,2254.0,1100,21882.0,15309.0
4/10/2023,kue lumpur,pesanan,37,35,1650.0,1200,83645.0,47062.0
4/10/2023,wingko,harian,32,29,2737.0,1200,66154.0,47387.0
4/10/2023,lemper,pesanan,48,46,2622.0,1200,97332.0,54039.0
5/10/2023,bolu kukus,harian,44,44,2135.0,1200,107969.0,41170.0
5/10/2023,kue lapis,harian,23,21,2179.0,1100,41525.0,25668.0
5/10/2023,kue soes,harian,27,27,2769.0,1300,83134.0,46501.0
5/10/2023,risoles,pesanan,14,10,1627.0,1100,16574.0,13668.0
5/10/2023,tahu isi,harian,44,38,2346.0,1100,89660.0,51731.0
5/10/2023,kue lumpur,harian,41,36,1791.0,1200,54488.0,37997.0
5/10/2023,wingko,harian,11,5,1533.0,1200,13689.0,13020.0
5/10/2023,lemper,harian,16,12,2257.0,1200,30588.0,11866.0
6/10/2023,bolu kukus,pesanan,11,9,2185.0,1200,21395.0,18392.0
6/10/2023,kue lapis,pesanan,39,32,1393.0,1100,64235.0,56952.0
6/10/2023,kue soes,pesanan,25,22,2494.0,1300,67996.0,31471.0
6/10/2023,risoles,pesanan,41,39,3300.0,1100,60864.0,53184.0
6/10/2023,tahu isi,harian,14,10,958.0,1100,15143.0,16555.0
6/10/2023,kue lumpur,harian,41,34,2188.0,1200,89972.0,68876.0
6/10/2023,wingko,harian,39,33,1677.0,1200,48841.0,35230.0
6/10/2023,lemper,harian,13,10,2156.0,1200,22876.0,12585.0
7/10/2023,bolu kukus,harian,34,34,1569.0,1200,81579.0,50466.0
7/10/2023,kue lapis,harian,22,20,1476.0,1100,40035.0,30408.0
7/10/2023,kue soes,harian,12,10,1960.0,1300,20655.0,7645.0
7/10/2023,risoles,harian,27,27,2662.0,1100,70322.0,30528.0
7/10/2023,tahu isi,pesanan,21,17,2482.0,1100,40602.0,16735.0
7/10/2023,kue lumpur,harian,22,15,2539.0,1200,24533.0,13535.0
7/10/2023,wingko,harian,23,18,2716.0,1200,46008.0,32883.0
7/10/2023,lemper,harian,39,35,1808.0,1200,78730.0,39575.0
9/10/2023,bolu kukus,harian,48,48,1496.0,1200,103044.0,56352.0
9/10/2023,kue lapis,pesanan,42,39,1055.0,1100,103064.0,53106.0
9/10/2023,kue soes,harian,38,34,3246.0,1300,45639.0,35123.0
9/10/2023,risoles,pesanan,30,26,2037.0,1100,54112.0,26142.0
9/10/2023,tahu isi,pesanan,25,19,2459.0,1100,40590.0,43036.0
9/10/2023,kue lumpur,pesanan,43,40,2167.0,1200,111369.0,56833.0
9/10/2023,wingko,harian,18,15,2546.0,1200,49210.0,24899.0
9/10/2023,lemper,harian,29,24,1656.0,1200,35076.0,39635.0
10/10/2023,kue soes,pesanan,120,120,2096.0,1300,186808.0,135692.0
10/10/2023,bolu kukus,harian,32,28,1458.0,1200,37863.0,42559.0
10/10/2023,kue lapis,harian,11,9,1437.0,1100,11490.0,13391.0
10/10/2023,kue soes,harian,29,28,2345.0,1300,45774.0,31579.0
10/10/2023,risoles,harian,45,42,1741.0,1100,96945.0,56591.0
10/10/2023,tahu isi,harian,20,17,2140.0,1100,36945.0,24399.0
10/10/2023,kue lumpur,pesanan,29,24,2137.0,1200,44907.0,39832.0
10/10/2023,wingko,harian,30,23,3193.0,1200,73971.0,27629.0
10/10/2023,lemper,harian,48,41,2111.0,1200,67903.0,62144.0
11/10/2023,bolu kukus,harian,30,29,2764.0,1200,82168.0,38249.0
11/10/2023,kue lapis,harian,22,18,1122.0,1100,27993.0,32225.0
11/10/2023,kue soes,harian,24,20,2541.0,1300,53473.0,34196.0
11/10/2023,risoles,harian,15,11,2515.0,1100,28924.0,16334.0
11/10/2023,tahu isi,harian,42,38,1990.0,1100,121703.0,31412.0
11/10/2023,kue lumpur,harian,37,31,1905.0,1200,52119.0,38534.0
11/10/2023,wingko,harian,37,34,2907.0,1200,95630.0,73057.0
11/10/2023,lemper,harian,16,14,1611.0,1200,25597.0,16375.0
12/10/2023,bolu kukus,harian,35,32,2540.0,1200,71733.0,29328.0
12/10/2023,kue lapis,harian,26,22,2273.0,1100,42776.0,31843.0
12/10/2023,kue soes,harian,15,13,2176.0,1300,23095.0,16328.0
12/10/2023,risoles,pesanan,44,42,2300.0,1100,76806.0,58714.0
12/10/2023,tahu isi,harian,44,41,1999.0,1100,90944.0,20572.0
12/10/2023,kue lumpur,pesanan,24,22,2180.0,1200,42327.0,30104.0
12/10/2023,wingko,pesanan,37,35,2385.0,1200,85679.0,28008.0
12/10/2023,lemper,pesanan,41,37,2257.0,1200,45012.0,58765.0
13/10/2023,bolu kukus,harian,20,16,1797.0,1200,41344.0,17028.0
13/10/2023,kue lapis,pesanan,14,9,2397.0,1100,19039.0,16194.0
13/10/2023,kue soes,harian,46,44,2473.0,1300,127927.0,25731.0
13/10/2023,risoles,harian,37,35,1499.0,1100,74756.0,48776.0
13/10/2023,tahu isi,harian,11,4,2126.0,1100,7331.0,8692.0
13/10/2023,kue lumpur,harian,30,27,2095.0,1200,72068.0,35342.0
13/10/2023,wingko,pesanan,48,46,2385.0,1200,145324.0,63612.0
13/10/2023,lemper,harian,26,19,2748.0,1200,46079.0,31638.0
14/10/2023,bolu kukus,pesanan,32,28,1275.0,1200,41288.0,30115.0
14/10/2023,kue lapis,pesanan,34,32,2196.0,1100,84097.0,37713.0
14/10/2023,kue soes,harian,18,15,3686.0,1300,44350.0,17052.0
14/10/2023,risoles,pesanan,38,36,1823.0,1100,58792.0,41147.0
14/10/2023,tahu isi,harian,30,23,2461.0,1100,73275.0,43254.0
14/10/2023,kue lumpur,harian,12,6,2067.0,1200,10945.0,15343.0
14/10/2023,wingko,pesanan,21,17,2379.0,1200,40539.0,27407.0
14/10/2023,lemper,harian,47,41,2068.0,1200,74829.0,36784.0
14/10/2023,es pisang ijo,pesanan,8,8,14847.0,7000,142650.0,38621.0
16/10/2023,bolu kukus,harian,34,34,1608.0,1200,48250.0,31576.0
16/10/2023,kue lapis,harian,47,44,1515.0,1100,58830.0,17078.0
16/10/2023,kue soes,harian,23,19,2336.0,1300,56481.0,8805.0
16/10/2023,risoles,harian,47,43,1632.0,1100,59815.0,52391.0
16/10/2023,tahu isi,pesanan,39,37,1556.0,1100,50810.0,48270.0
16/10/2023,kue lumpur,harian,24,22,1940.0,1200,49085.0,34322.0
16/10/2023,wingko,harian,43,36,2354.0,1200,108710.0,71808.0
16/10/2023,lemper,harian,13,11,2169.0,1200,14283.0,17588.0
17/10/2023,bolu kukus,pesanan,35,34,2132.0,1200,63974.0,49854.0
17/10/2023,kue lapis,pesanan,47,43,1315.0,1100,70407.0,54015.0
17/10/2023,kue soes,harian,26,25,2802.0,1300,63783.0,32664.0
17/10/2023,risoles,harian,30,29,2389.0,1100,66194.0,24213.0
17/10/2023,tahu isi,pesanan,36,33,1322.0,1100,57500.0,37639.0
17/10/2023,kue lumpur,harian,14,8,2226.0,1200,7672.0,14923.0
17/10/2023,wingko,harian,28,21,2796.0,1200,71215.0,46273.0
17/10/2023,lemper,harian,38,33,1718.0,1200,50035.0,60857.0
18/10/2023,bolu kukus,harian,39,36,1900.0,1200,76524.0,34091.0
18/10/2023,kue lapis,harian,30,26,1937.0,1100,40311.0,40171.0
18/10/2023,kue soes,harian,16,12,1644.0,1300,34195.0,22460.0
18/10/2023,risoles,pesanan,32,31,1754.0,1100,23982.0,25186.0
18/10/2023,tahu isi,harian,10,3,1666.0,1100,6956.0,9739.0
18/10/2023,kue lumpur,harian,16,9,1936.0,1200,14244.0,39963.0
18/10/2023,wingko,harian,42,38,1853.0,1200,62143.0,58792.0
18/10/2023,lemper,harian,19,15,2657.0,1200,29177.0,23097.0
19/10/2023,bolu kukus,harian,49,45,1474.0,1200,63636.0,76609.0
19/10/2023,kue lapis,pesanan,30,25,1519.0,1100,48145.0,31471.0
19/10/2023,kue soes,harian,27,24,1457.0,1300,81934.0,48830.0
19/10/2023,risoles,harian,30,28,3229.0,1100,38279.0,33870.0
19/10/2023,tahu isi,pesanan,44,41,1978.0,1100,61201.0,31376.0
19/10/2023,kue lumpur,harian,41,37,2828.0,1200,106935.0,57693.0
19/10/2023,wingko,harian,10,8,2203.0,1200,21349.0,12498.0
19/10/2023,lemper,harian,20,16,1511.0,1200,46716.0,16746.0
20/10/2023,bolu kukus,harian,41,38,1981.0,1200,66436.0,40130.0
20/10/2023,kue lapis,harian,43,40,1824.0,1100,70204.0,56421.0
20/10/2023,kue soes,harian,14,10,1792.0,1300,28465.0,17074.0
20/10/2023,risoles,harian,15,14,1927.0,1100,23809.0,15043.0
20/10/2023,tahu isi,harian,16,10,2584.0,1100,16872.0,26121.0
20/10/2023,kue lumpur,harian,50,44,2067.0,1200,66046.0,64877.0
20/10/2023,wingko,pesanan,11,8,2371.0,1200,24205.0,13502.0
20/10/2023,lemper,pesanan,31,24,3483.0,1200,56220.0,34872.0
21/10/2023,bolu kukus,harian,33,29,2331.0,1200,35328.0,45471.0
21/10/2023,kue lapis,harian,30,28,1725.0,1100,80065.0,34553.0
21/10/2023,kue soes,harian,32,31,2639.0,1300,86867.0,48893.0
21/10/2023,risoles,harian,14,14,2348.0,1100,24047.0,15612.0
21/10/2023,tahu isi,harian,14,11,2281.0,1100,34591.0,12710.0
21/10/2023,kue lumpur,harian,16,9,2498.0,1200,7967.0,22838.0
21/10/2023,wingko,harian,48,45,3170.0,1200,134457.0,48889.0
21/10/2023,lemper,harian,14,8,1207.0,1200,8522.0,11193.0
23/10/2023,bolu kukus,harian,27,25,2272.0,1200,45099.0,38978.0
23/10/2023,kue lapis,harian,39,37,2065.0,1100,78518.0,42297.0
23/10/2023,kue soes,harian,49,45,3010.0,1300,119541.0,70315.0
23/10/2023,risoles,harian,46,42,2515.0,1100,85434.0,48004.0
23/10/2023,tahu isi,harian,34,29,2487.0,1100,56972.0,39127.0
23/10/2023,kue lumpur,harian,26,19,1889.0,1200,36962.0,25579.0
23/10/2023,wingko,pesanan,41,38,1397.0,1200,79219.0,41556.0
23/10/2023,lemper,harian,44,39,2258.0,1200,98756.0,36716.0
24/10/2023,bolu kukus,harian,29,29,1712.0,1200,27165.0,42676.0
24/10/2023,kue lapis,harian,32,27,2162.0,1100,62281.0,49371.0
24/10/2023,kue soes,harian,20,20,2566.0,1300,42275.0,33338.0
24/10/2023,risoles,pesanan,29,25,2802.0,1100,36090.0,31339.0
24/10/2023,tahu isi,harian,42,36,1109.0,1100,64757.0,44656.0
24/10/2023,kue lumpur,harian,25,19,1766.0,1200,44382.0,21999.0
24/10/2023,wingko,harian,14,7,3034.0,1200,15186.0,16509.0
24/10/2023,lemper,harian,35,32,2055.0,1200,61104.0,72792.0
25/10/2023,bolu kukus,harian,50,46,1418.0,1200,99323.0,59197.0
25/10/2023,kue lapis,harian,47,42,1187.0,1100,111621.0,53914.0
25/10/2023,kue soes,pesanan,11,11,2547.0,1300,22210.0,21309.0
25/10/2023,risoles,harian,37,33,1782.0,1100,76943.0,45782.0
25/10/2023,tahu isi,harian,49,44,3098.0,1100,136311.0,19755.0
25/10/2023,kue lumpur,harian,39,35,2183.0,1200,63898.0,39941.0
25/10/2023,wingko,harian,45,43,2545.0,1200,103513.0,72269.0
25/10/2023,lemper,harian,15,12,2321.0,1200,21737.0,21030.0
26/10/2023,bolu kukus,harian,28,27,1497.0,1200,58292.0,27589.0
26/10/2023,kue lapis,harian,38,32,3025.0,1100,56351.0,29170.0
26/10/2023,kue soes,harian,40,40,3490.0,1300,108191.0,46428.0
26/10/2023,risoles,harian,34,33,954.0,1100,38366.0,42981.0
26/10/2023,tahu isi,harian,44,37,2992.0,1100,72806.0,57884.0
26/10/2023,kue lumpur,harian,27,22,2422.0,1200,41788.0,44697.0
26/10/2023,wingko,harian,15,11,2837.0,1200,28771.0,23309.0
26/10/2023,lemper,harian,47,44,1946.0,1200,67458.0,81912.0
27/10/2023,bolu kukus,harian,12,12,1711.0,1200,22450.0,17090.0
27/10/2023,kue lapis,harian,13,6,2563.0,1100,13572.0,18529.0
27/10/2023,kue soes,harian,15,11,1967.0,1300,31443.0,14754.0
27/10/2023,risoles,harian,26,22,2398.0,1100,51079.0,22576.0
27/10/2023,tahu isi,pesanan,29,26,2140.0,1100,64374.0,36267.0
27/10/2023,kue lumpur,harian,38,32,2176.0,1200,28270.0,40129.0
27/10/2023,wingko,harian,44,38,2741.0,1200,98124.0,55054.0
27/10/2023,lemper,harian,43,39,2948.0,1200,72636.0,65023.0
28/10/2023,tahu isi,pesanan,71,71,1333.0,1100,146113.0,84761.0
28/10/2023,bubur sumsum,pesanan,114,114,5066.0,3000,615218.0,268049.0
28/10/2023,bolu kukus,harian,14,12,2426.0,1200,31140.0,17256.0
28/10/2023,kue lapis,harian,34,29,1571.0,1100,61905.0,28542.0
28/10/2023,kue soes,pesanan,42,38,3079.0,1300,99638.0,49020.0
28/10/2023,risoles,harian,44,41,2181.0,1100,40689.0,62741.0
28/10/2023,tahu isi,harian,42,39,1311.0,1100,106008.0,60247.0
28/10/2023,kue lumpur,harian,28,21,2271.0,1200,35331.0,32164.0
28/10/2023,wingko,harian,23,17,1208.0,1200,60449.0,23983.0
28/10/2023,lemper,pesanan,47,43,2654.0,1200,111348.0,47118.0
30/10/2023,bolu kukus,harian,32,32,1287.0,1200,53800.0,61280.0
30/10/2023,kue lapis,harian,10,5,1592.0,1100,9409.0,5142.0
30/10/2023,kue soes,harian,11,9,3048.0,1300,11300.0,12760.0
30/10/2023,risoles,harian,27,24,2297.0,1100,48653.0,37128.0
30/10/2023,tahu isi,harian,49,47,1331.0,1100,100145.0,60742.0
30/10/2023,kue lumpur,harian,44,40,2707.0,1200,51765.0,32707.0
30/10/2023,wingko,harian,10,5,2381.0,1200,12168.0,13105.0
30/10/2023,lemper,harian,11,7,2381.0,1200,15207.0,7406.0
31/10/2023,bolu kukus,harian,37,34,1236.0,1200,87148.0,33762.0
31/10/2023,kue lapis,harian,20,17,1630.0,1100,29541.0,15925.0
31/10/2023,kue soes,harian,47,45,2296.0,1300,114637.0,62574.0
31/10/2023,risoles,harian,36,36,1608.0,1100,89369.0,29495.0
31/10/2023,tahu isi,pesanan,47,42,1808.0,1100,86875.0,70750.0
31/10/2023,kue lumpur,harian,29,24,1159.0,1200,41223.0,44391.0
31/10/2023,wingko,harian,40,34,3030.0,1200,90920.0,67998.0
31/10/2023,lemper,harian,46,42,2167.0,1200,62449.0,57716.0
1/11/2023,bolu kukus,harian,25,21,2762.0,1200,59211.0,27801.0
1/11/2023,kue lapis,harian,19,15,1946.0,1100,24997.0,22846.0
1/11/2023,kue soes,harian,27,25,2436.0,1300,63462.0,17643.0
1/11/2023,risoles,harian,42,39,2278.0,1100,72995.0,36475.0
1/11/2023,tahu isi,harian,23,21,3066.0,1100,42579.0,25153.0
1/11/2023,kue lumpur,harian,46,39,2509.0,1200,80607.0,65310.0
1/11/2023,wingko,pesanan,39,34,2660.0,1200,83548.0,71232.0
1/11/2023,lemper,harian,25,20,2126.0,1200,24184.0,29289.0
2/11/2023,bolu kukus,harian,14,14,2674.0,1200,20454.0,20319.0
2/11/2023,kue lapis,harian,41,37,2022.0,1100,72211.0,38693.0
2/11/2023,kue soes,harian,12,10,2389.0,1300,24796.0,14608.0
2/11/2023,risoles,pesanan,41,41,1488.0,1100,53842.0,42707.0
2/11/2023,tahu isi,harian,35,31,2262.0,1100,59943.0,27222.0
2/11/2023,kue lumpur,pesanan,47,42,1792.0,1200,92784.0,70997.0
2/11/2023,wingko,harian,25,18,2671.0,1200,71206.0,17538.0
2/11/2023,lemper,harian,50,47,1037.0,1200,81215.0,65076.0
3/11/2023,bolu kukus,harian,16,12,2211.0,1200,23416.0,18575.0
3/11/2023,kue lapis,harian,32,29,2251.0,1100,49317.0,22308.0
3/11/2023,kue soes,harian,50,49,2657.0,1300,125705.0,52174.0
3/11/2023,risoles,harian,27,24,2423.0,1100,48454.0,21573.0
3/11/2023,tahu isi,harian,27,25,1034.0,1100,38035.0,31235.0
3/11/2023,kue lumpur,harian,27,23,1726.0,1200,55707.0,29554.0
3/11/2023,wingko,harian,26,24,2424.0,1200,32723.0,39050.0
3/11/2023,lemper,harian,46,40,2145.0,1200,100189.0,65322.0
4/11/2023,bolu kukus,harian,41,39,3959.0,1200,136266.0,31384.0
4/11/2023,kue lapis,harian,14,7,1299.0,1100,15481.0,12103.0
4/11/2023,kue soes,pesanan,28,25,2092.0,1300,46157.0,32641.0
4/11/2023,risoles,harian,49,49,1850.0,1100,72447.0,61881.0
4/11/2023,tahu isi,harian,33,31,2010.0,1100,34799.0,36758.0
4/11/2023,kue lumpur,harian,33,26,2226.0,1200,55661.0,46350.0
4/11/2023,wingko,harian,49,47,3059.0,1200,132087.0,49621.0
4/11/2023,lemper,harian,40,38,1583.0,1200,53485.0,48218.0
6/11/2023,bolu kukus,harian,49,49,2567.0,1200,122911.0,73992.0
6/11/2023,kue lapis,harian,34,27,2206.0,1100,47085.0,41756.0
6/11/2023,kue soes,harian,36,33,3114.0,1300,110097.0,44950.0
6/11/2023,risoles,harian,12,8,2511.0,1100,14578.0,15536.0
6/11/2023,tahu isi,harian,40,38,1278.0,1100,107883.0,49530.0
6/11/2023,kue lumpur,harian,44,42,1598.0,1200,66409.0,57487.0
6/11/2023,wingko,pesanan,38,36,3870.0,1200,79553.0,59683.0
6/11/2023,lemper,harian,14,12,1613.0,1200,26208.0,11314.0
7/11/2023,bolu kukus,pesanan,28,27,1680.0,1200,53472.0,32075.0
7/11/2023,kue lapis,harian,23,21,1393.0,1100,39047.0,28937.0
7/11/2023,kue soes,harian,37,35,3413.0,1300,72586.0,36991.0
7/11/2023,risoles,harian,41,37,1548.0,1100,50549.0,42981.0
7/11/2023,tahu isi,harian,24,21,1092.0,1100,63372.0,22097.0
7/11/2023,kue lumpur,harian,31,25,1078.0,1200,36010.0,42650.0
7/11/2023,wingko,harian,10,7,2580.0,1200,18303.0,13445.0
7/11/2023,lemper,harian,15,12,2791.0,1200,27623.0,25932.0
8/11/2023,bolu kukus,harian,45,45,956.0,1200,94416.0,44878.0
8/11/2023,kue lapis,harian,38,35,2486.0,1100,64284.0,40972.0
8/11/2023,kue soes,harian,12,8,2489.0,1300,29833.0,9232.0
8/11/2023,risoles,harian,16,15,1791.0,1100,16792.0,11423.0
8/11/2023,tahu isi,harian,18,14,2104.0,1100,25996.0,15766.0
8/11/2023,kue lumpur,harian,36,30,2567.0,1200,89139.0,62090.0
8/11/2023,wingko,harian,37,31,2498.0,1200,59683.0,72070.0
8/11/2023,lemper,pesanan,32,30,3531.0,1200,54720.0,37126.0
8/11/2023,es pisang ijo,pesanan,4,3,12923.0,7000,22117.0,34888.0
9/11/2023,bolu kukus,harian,21,21,2565.0,1200,42778.0,16803.0
9/11/2023,kue lapis,harian,17,14,2211.0,1100,28911.0,28663.0
9/11/2023,kue soes,harian,23,20,2127.0,1300,39564.0,34879.0
9/11/2023,risoles,harian,29,26,1572.0,1100,44077.0,26956.0
9/11/2023,tahu isi,harian,31,28,1199.0,1100,46064.0,39665.0
9/11/2023,kue lumpur,harian,26,19,919.0,1200,15410.0,39548.0
9/11/2023,wingko,harian,43,40,928.0,1200,114898.0,54907.0
9/11/2023,lemper,pesanan,20,15,2072.0,1200,27429.0,18622.0
10/11/2023,bolu kukus,pesanan,31,27,1539.0,1200,60840.0,38935.0
10/11/2023,kue lapis,harian,29,27,1854.0,1100,58222.0,25160.0
10/11/2023,kue soes,pesanan,21,20,3773.0,1300,57555.0,28122.0
10/11/2023,risoles,harian,35,31,2564.0,1100,71959.0,45278.0
10/11/2023,tahu isi,harian,26,23,2380.0,1100,48939.0,30982.0
10/11/2023,kue lumpur,harian,24,18,1491.0,1200,23686.0,34817.0
10/11/2023,wingko,harian,40,38,1905.0,1200,82053.0,33089.0
10/11/2023,lemper,harian,14,12,2499.0,1200,26466.0,21812.0
11/11/2023,bolu kukus,harian,12,12,2164.0,1200,26170.0,14006.0
11/11/2023,kue lapis,harian,38,32,1157.0,1100,32675.0,33503.0
11/11/2023,kue soes,harian,27,27,2667.0,1300,65054.0,39187.0
11/11/2023,risoles,harian,36,34,2382.0,1100,55265.0,48357.0
11/11/2023,tahu isi,harian,44,41,1808.0,1100,70989.0,57099.0
11/11/2023,kue lumpur,harian,37,35,1927.0,1200,73044.0,27682.0
11/11/2023,wingko,harian,31,27,3261.0,1200,58813.0,34515.0
11/11/2023,lemper,harian,14,11,1997.0,1200,27042.0,18275.0
13/11/2023,bolu kukus,pesanan,39,39,2163.0,1200,73375.0,56700.0
13/11/2023,kue lapis,pesanan,22,20,1739.0,1100,30695.0,25033.0
13/11/2023,kue soes,harian,31,31,3003.0,1300,44593.0,43988.0
13/11/2023,risoles,harian,37,34,2187.0,1100,80957.0,29783.0
13/11/2023,tahu isi,harian,40,34,1694.0,1100,64064.0,95278.0
13/11/2023,kue lumpur,harian,49,44,2391.0,1200,92847.0,68260.0
13/11/2023,wingko,harian,33,27,3137.0,1200,83839.0,38994.0
13/11/2023,lemper,harian,28,26,2396.0,1200,32675.0,38422.0
14/11/2023,bolu kukus,harian,31,31,1763.0,1200,76697.0,39750.0
14/11/2023,kue lapis,harian,43,36,1949.0,1100,66868.0,44655.0
14/11/2023,kue soes,harian,46,44,2534.0,1300,108017.0,68671.0
14/11/2023,risoles,harian,31,31,1874.0,1100,45833.0,28519.0
14/11/2023,tahu isi,harian,21,19,2234.0,1100,43378.0,17636.0
14/11/2023,kue lumpur,pesanan,40,38,1720.0,1200,82244.0,32563.0
14/11/2023,wingko,harian,16,14,1909.0,1200,41486.0,18001.0
14/11/2023,lemper,harian,43,39,2018.0,1200,92535.0,57897.0
15/11/2023,buras,pesanan,81,81,1345.0,1000,194166.0,88190.0
15/11/2023,bubur sumsum,pesanan,82,82,4200.0,3000,508406.0,349513.0
15/11/2023,bolu kukus,harian,17,15,2109.0,1200,24307.0,27718.0
15/11/2023,kue lapis,harian,21,14,1471.0,1100,34557.0,21098.0
15/11/2023,kue soes,harian,31,30,1658.0,1300,96097.0,47719.0
15/11/2023,risoles,harian,40,39,1279.0,1100,44022.0,59065.0
15/11/2023,tahu isi,pesanan,40,35,2292.0,1100,59012.0,20833.0
15/11/2023,kue lumpur,harian,26,24,2099.0,1200,53232.0,31972.0
15/11/2023,wingko,pesanan,38,31,2096.0,1200,99052.0,68461.0
15/11/2023,lemper,harian,46,42,2022.0,1200,92840.0,48561.0
16/11/2023,bolu kukus,pesanan,14,13,1165.0,1200,17600.0,16858.0
16/11/2023,kue lapis,harian,26,21,2335.0,1100,39125.0,39505.0
16/11/2023,kue soes,pesanan,40,40,2041.0,1300,93239.0,47956.0
16/11/2023,risoles,harian,14,11,1987.0,1100,22337.0,14482.0
16/11/2023,tahu isi,harian,10,4,1607.0,1100,4537.0,12015.0
16/11/2023,kue lumpur,harian,22,16,1985.0,1200,44632.0,26605.0
16/11/2023,wingko,pesanan,32,29,1956.0,1200,96402.0,34239.0
16/11/2023,lemper,harian,31,29,2451.0,1200,71402.0,50896.0
17/11/2023,bolu kukus,harian,38,38,1468.0,1200,57321.0,39504.0
17/11/2023,kue lapis,harian,45,41,2440.0,1100,66466.0,45309.0
17/11/2023,kue soes,harian,16,14,2109.0,1300,41680.0,20791.0
17/11/2023,risoles,harian,38,38,2335.0,1100,51878.0,52052.0
17/11/2023,tahu isi,harian,31,27,1210.0,1100,45340.0,17066.0
17/11/2023,kue lumpur,pesanan,15,10,2594.0,1200,27527.0,17356.0
17/11/2023,wingko,harian,25,21,2595.0,1200,52906.0,42431.0
17/11/2023,lemper,harian,31,28,1479.0,1200,46430.0,35991.0
18/11/2023,bolu kukus,pesanan,18,16,2397.0,1200,39396.0,23747.0
18/11/2023,kue lapis,harian,26,23,1856.0,1100,37342.0,20889.0
18/11/2023,kue soes,harian,14,13,3151.0,1300,33109.0,19162.0
18/11/2023,risoles,pesanan,43,41,2886.0,1100,104428.0,39250.0
18/11/2023,tahu isi,harian,44,41,2930.0,1100,82166.0,39402.0
18/11/2023,kue lumpur,pesanan,39,32,2687.0,1200,64720.0,31485.0
18/11/2023,wingko,pesanan,23,19,2367.0,1200,39619.0,25750.0
18/11/2023,lemper,harian,20,14,1290.0,1200,29967.0,23197.0
20/11/2023,bolu kukus,harian,50,50,2986.0,1200,68808.0,77407.0
20/11/2023,kue lapis,pesanan,19,17,1260.0,1100,27887.0,18994.0
20/11/2023,kue soes,pesanan,37,36,2272.0,1300,137052.0,34178.0
20/11/2023,risoles,harian,38,36,2092.0,1100,83081.0,41430.0
20/11/2023,tahu isi,harian,41,35,2504.0,1100,50751.0,10840.0
20/11/2023,kue lumpur,harian,16,12,1513.0,1200,16023.0,15296.0
20/11/2023,wingko,harian,13,7,2553.0,1200,18625.0,20544.0
20/11/2023,lemper,harian,26,22,1371.0,1200,36176.0,37831.0
21/11/2023,bolu kukus,harian,12,9,2251.0,1200,14043.0,23722.0
21/11/2023,kue lapis,pesanan,35,30,1718.0,1100,69212.0,41624.0
21/11/2023,kue soes,harian,30,28,3737.0,1300,92346.0,44998.0
21/11/2023,risoles,harian,46,43,2472.0,1100,107451.0,58060.0
21/11/2023,tahu isi,harian,28,23,2353.0,1100,40732.0,15429.0
21/11/2023,kue lumpur,harian,22,16,1123.0,1200,15858.0,24417.0
21/11/2023,wingko,harian,50,44,3341.0,1200,93356.0,31809.0
21/11/2023,lemper,pesanan,10,5,2061.0,1200,9304.0,6035.0
22/11/2023,bolu kukus,harian,40,40,2177.0,1200,60546.0,52121.0
22/11/2023,kue lapis,harian,45,42,2390.0,1100,169804.0,48652.0
22/11/2023,kue soes,harian,17,14,1993.0,1300,30980.0,28548.0
